ra,dec,mag
325.241520695322,86.3655105962024,9.589154
257.532366321526,85.9185608150249,9.590816
125.003508568915,88.6154683175491,9.594313
63.3232824869834,86.702030704709,9.5960655
6.57239903494717,88.0391263628321,9.596748
88.780975097955,86.3634871500961,9.597497
230.797829190726,88.1467449967971,9.598546
62.2452174286864,87.2975803811709,9.602349
355.154134089427,84.8143842109676,9.604114
299.864238244042,88.4483101876618,9.604984
302.345562304679,85.9246301328322,9.606837
237.157769334444,86.014661841418,9.60761
218.316403395692,85.9388702164527,9.607675
45.1456818358296,84.413468062766,9.610215
27.490884814169,85.7085729291719,9.612892
50.7631763814758,85.4459711000493,9.618458
343.703156756868,85.128569488944,9.618564
327.825866763656,85.1029214700109,9.625164
303.136627661315,85.5965220990568,9.62607
70.7130587006004,87.5003311863671,9.62648
244.175207036682,86.3283053138362,9.6322775
0.364165422816598,85.3364303300275,9.635628
11.09257799754,85.9188563600271,9.6424675
317.922687420492,88.4110825474134,9.646634
92.6678768859659,86.9789652088923,9.647606
134.483831423839,86.7025138049822,9.64884
330.417615669041,86.1560828093177,9.654168
171.878322232495,85.6386548978872,9.655703
162.21560749659,85.7794663234754,9.6601515
109.515863192901,85.1945512474559,9.6621065
323.589800127953,86.7351902233452,9.663858
328.487213474752,86.115917946761,9.665312
330.966477189688,86.135214263666,9.666459
125.794513932478,86.4416035167004,9.669925
186.125551999817,87.0190069142775,9.671574
216.487074905742,85.7748424115536,9.676643
159.601426825104,86.3514888105866,9.677758
114.089348650432,84.8908029129029,9.680478
194.396190642834,88.9575369297054,9.680956
45.4055041464509,84.6684907281617,9.681047
1.97548732311357,85.7623325120718,9.687359
118.192052419977,85.1281826949331,9.690305
32.5591458034951,89.0728733321627,9.692735
157.323384979188,89.081911585014,9.692953
319.184216415324,89.7740314218773,9.695514
99.3367956458683,85.3473448718179,9.696755
66.2582752781787,86.055197969869,9.699965
313.891087734006,85.2849677830905,9.700172
181.24208477471,86.2636870789589,9.70045
92.9181729917618,84.9474625005067,9.701924
28.0199197627061,85.2986315005095,9.702321
209.991262599376,86.7250577839021,9.702476
105.566629935968,86.4220359843978,9.703164
233.100346996957,87.3035916608421,9.705405
77.2019559316686,86.3183113774995,9.705557
164.465489924584,85.7394273435305,9.706868
125.411975978989,86.6748362974649,9.709885
225.784582924832,85.9132388922548,9.711224
253.760545125649,87.9917939298394,9.714358
92.2708956774521,85.7378182361085,9.715442
307.385041661274,86.0165290078518,9.719078
139.713172761679,86.7688268598438,9.720284
114.377139300849,86.2433616599948,9.724444
51.4626845802292,88.4172369473132,9.725872
270.712457563845,88.8652772343596,9.726074
226.966653656027,86.4917014716775,9.727056
8.82142651847583,86.1085227002361,9.728387
326.071191391242,85.9895100686153,9.729075
97.5804209169588,84.7792830459395,9.729869
254.526732255277,86.5982264072956,9.733527
271.477221891884,88.253435302097,9.7339945
14.3712168567153,87.3623989268674,9.73611
284.383581202761,85.7489875910611,9.73698
351.086701309235,87.2427509756822,9.73918
103.221558462198,86.1682675806014,9.74553
102.03071513503,87.1278124140805,9.746249
18.322825003888,85.9724694961179,9.74743
209.262588344235,86.8730706791363,9.756051
295.75738341012,85.8828205454899,9.756647
300.788471907673,85.4803882700399,9.757777
257.257281455295,86.9814498412482,9.758477
214.335586709737,87.2929615797596,9.76071
10.598472428213,86.2640701043536,9.760819
6.24165165844294,84.7541613759393,9.768531
