ra,dec,mag
55.9980553766257,24.147742704436716,10.095618
58.32117502289127,24.89381064165517,10.098729
54.74352294251383,24.206966132563323,10.102398
56.661659316992534,24.959436887087797,10.10806
58.97951031321868,21.767395627482095,10.108661
54.9738908823135,26.716801096640413,10.109899
55.19972330678724,21.365283603669727,10.112973
56.9901886116715,25.013319568391932,10.116163
58.30720406461315,25.755973132611167,10.118403
56.74457973767912,22.25400728839787,10.120364
56.45303174951979,23.147850803372048,10.126517
60.521251225977565,23.831344580583306,10.129234
56.89012016777812,27.01248158484774,10.134432
53.69780754304984,23.854455384745094,10.1364
57.49780746711064,25.933934424780073,10.138056
57.485491827507374,23.21843142395095,10.138832
55.00967782408739,21.22027274733124,10.142695
55.438244093077834,26.521764433633745,10.146162
59.47345841594136,21.9737673021503,10.147369
53.37944809291734,25.679506645431008,10.150958
59.09295846390106,26.727483235141882,10.1531515
58.2555724823368,23.056763150115117,10.154469
56.41075245671535,22.942244013235488,10.155368
57.70500978167205,22.32328177707904,10.155857
55.60706872668995,21.192524312043208,10.161174
57.667058127725106,23.932844783221913,10.161764
58.65729500839461,23.045565640205023,10.1632185
